"base_asset_id","alias_text","requires_crypto_context","record_id","date_utc","source_common_name","document_identifier","matched_surfaces","candidate_context_anchor_present"
"DAI","Dai","True","20250402201500-452","20250402201500","skynews.com.au","https://www.skynews.com.au/australia-news/politics/shocking-footage-shows-dai-le-cornflute-being-slashed-independent-mp-called-muslim-and-communist/news-story/2d8b568ef688a37d885ce009ce1f3392?nk=57ef9cb39c968c797280e66223d8169d-1743624157","PAGE_TITLE","False"
"DAI","Dai","True","20250403093000-131","20250403093000","borsaitaliana.it","https://www.borsaitaliana.it/borsa/notizie/radiocor/finanza/dettaglio/morning-note-economia-e-finanza-dai-giornali-esteri-nRC_03042025_0945_215134507.html","PAGE_TITLE","False"
"DAI","Dai","True","20250403143000-547","20250403143000","borsaitaliana.it","https://www.borsaitaliana.it/borsa/notizie/radiocor/finanza/dettaglio/economia-e-finanza-dai-giornali-usa-nRC_03042025_1323_433128721.html","PAGE_TITLE","False"
"DAI","Dai","True","20250403150000-1261","20250403150000","thehindubusinessline.com","https://www.thehindubusinessline.com/companies/star-union-dai-ichi-life-insurance-sets-up-new-branch-in-gift-city/article69408088.ece","PAGE_TITLE","False"
"DAI","Dai","True","20250403183000-588","20250403183000","spotlightnepal.com","https://www.spotlightnepal.com/2025/04/03/adieu-kamal-dai/","PAGE_TITLE","False"
"DAI","Dai","True","20250403183000-600","20250403183000","tatlerasia.com","https://www.tatlerasia.com/power-purpose/leadership/vu-trong-dai-businessman-in-publishing-industry-en","PAGE_TITLE","False"
"DOT","Polkadot","False","20250402064500-1145","20250402064500","invezz.com","https://invezz.com/news/2025/04/02/crypto-tokens-with-major-catalysts-polkadot-eos-iota-bnb/","PAGE_TITLE","True"
"DOT","Polkadot","False","20250403124500-1010","20250403124500","fool.com","https://www.fool.com/investing/2025/04/03/prediction-polkadot-will-soar-in-the-next-5-years/?source=iedfolrf0000001","PAGE_TITLE","True"
"DOT","Polkadot","False","20250403131500-1066","20250403131500","modernreaders.com","https://www.modernreaders.com/news/2025/04/03/polkadot-dot-self-reported-market-cap-reaches-6-13-billion.html","PAGE_TITLE","True"
"DOT","Polkadot","False","20250403161500-1220","20250403161500","coindesk.com","https://www.coindesk.com/press-release/2025/03/31/hyperbridge-becomes-polkadot-s-native-bridge-as-dao-backs-defi-singularity-proposal","PAGE_TITLE","True"
"DOT","Polkadot","False","20250408103000-1554","20250408103000","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/08/polkadot-price-nears-surge-staking-inflows-and-yields-soar/","PAGE_TITLE","True"
"DOT","Polkadot","False","20250411130000-450","20250411130000","insidebitcoins.com","https://insidebitcoins.com/sponsored/best-crypto-to-buy-now-april-11-sui-dexe-polkadot","PAGE_TITLE","True"
"DOT","Polkadot","False","20250415134500-9","20250415134500","theenterpriseleader.com","https://theenterpriseleader.com/2025/04/15/polkadot-price-hits-3-66-on-exchanges-dot.html","PAGE_TITLE","True"
"DOT","Polkadot","False","20250416221500-951","20250416221500","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/16/polkadot-shows-buy-signal-as-analysts-hint-at-a-rebound/","PAGE_TITLE","True"
"DOT","Polkadot","False","20250417113000-274","20250417113000","techcabal.com","https://techcabal.com/2025/04/17/polytope-labs-raises-over-5-million-to-scale-hyperbridge-backed-by-the-polkadot-ecosystem-fund/","PAGE_TITLE","True"
"DOT","Polkadot","False","20250417143000-513","20250417143000","invezz.com","https://invezz.com/news/2025/04/17/polkadot-price-prediction-as-copper-and-p2p-org-bring-dot-staking-to-institutions/","PAGE_TITLE","True"
"DOT","Polkadot","False","20250418213000-64","20250418213000","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/18/it-could-get-ugly-fed-warning-may-hit-solana-pi-network-shiba-inu-polkadot/","PAGE_TITLE","True"
"DOT","Polkadot","False","20250420233000-380","20250420233000","insidebitcoins.com","https://insidebitcoins.com/sponsored/top-crypto-gainers-today-apr-20-polkadot-waves-frax-share-jupiter","PAGE_TITLE","True"
"EOS","EOS","True","20250401120000-1007","20250401120000","stupiddope.com","https://stupiddope.com/2025/04/canon-eos-r50-v-a-compact-powerhouse-designed-for-modern-content-creators/","PAGE_TITLE","False"
"EOS","EOS","True","20250401143000-130","20250401143000","eos.org","https://eos.org/author/s-naif","PAGE_TITLE","False"
"EOS","EOS","True","20250401143000-644","20250401143000","eos.org","https://eos.org/author/cian-wilson","PAGE_TITLE","False"
"EOS","EOS","True","20250401143000-685","20250401143000","eos.org","https://eos.org/author/ben-black","PAGE_TITLE","False"
"EOS","EOS","True","20250401143000-820","20250401143000","eos.org","https://eos.org/author/andrea-goltz","PAGE_TITLE","False"
"EOS","EOS","True","20250401143000-1011","20250401143000","eos.org","https://eos.org/author/forrest-horton","PAGE_TITLE","False"
"EOS","EOS","True","20250401144500-968","20250401144500","econotimes.com","http://www.econotimes.com/Vaulta-Rising-EOS-Rebrands-Targets-Web3-Banking-Dominance-1706365","PAGE_TITLE","True"
"EOS","EOS","True","20250401193000-857","20250401193000","eos.org","https://eos.org/author/emily-dieckman","PAGE_TITLE","False"
"EOS","EOS","True","20250401193000-1875","20250401193000","eos.org","https://eos.org/author/gvandeelen","PAGE_TITLE","False"
"EOS","EOS","True","20250402044500-154","20250402044500","itwire.com","https://itwire.com/science-news/space/eos-and-one-giant-leap-australia-foundation-at-avalon-2025-announcing-space-tour-usa-2025.html","PAGE_TITLE","False"
"EOS","EOS","True","20250402064500-1145","20250402064500","invezz.com","https://invezz.com/news/2025/04/02/crypto-tokens-with-major-catalysts-polkadot-eos-iota-bnb/","PAGE_TITLE","True"
"EOS","EOS","True","20250402103000-584","20250402103000","coinspeaker.com","https://www.coinspeaker.com/eos-jumps-20-percent-amid-stagnant-market/","PAGE_TITLE","False"
"FET","Artificial Superintelligence Alliance","False","20250413173000-535","20250413173000","insidebitcoins.com","https://insidebitcoins.com/sponsored/next-cryptocurrency-to-explode-13-april-aioz-network-story-floki","ALLNAMES|V2ORGANIZATIONS","True"
"FET","Artificial Superintelligence Alliance","False","20250414233000-1499","20250414233000","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/crypto-ai-tokens-to-watch-after-nvidias-and-openais-latest-moves-rndr-icp-and-sei-price-analysis-202504141929","ALLNAMES|V2ORGANIZATIONS","True"
"FET","Artificial Superintelligence Alliance","False","20250419190000-310","20250419190000","insidebitcoins.com","https://insidebitcoins.com/sponsored/best-ai-crypto-to-watch-for-decentralized-autonomous-agent-subbd-mind-network-autonolas","ALLNAMES|V2ORGANIZATIONS","True"
"FET","Artificial Superintelligence Alliance","False","20250420091500-352","20250420091500","invezz.com","https://invezz.com/news/2025/04/20/top-crypto-price-prediction-jasmy-fartcoin-gala-fet/","ALLNAMES|V2ORGANIZATIONS","True"
"FET","Artificial Superintelligence Alliance","False","20250420134500-600","20250420134500","invezz.com","https://invezz.com/news/2025/04/20/should-you-invest-in-pepex-as-ai-coins-surge/","V2ORGANIZATIONS","True"
"FET","Artificial Superintelligence Alliance","False","20250420204500-543","20250420204500","biztoc.com","https://biztoc.com/x/9ef04c07a18dbf26","ALLNAMES|V2ORGANIZATIONS","True"
"FET","Artificial Superintelligence Alliance","False","20250422083000-978","20250422083000","econotimes.com","http://www.econotimes.com/May-2025-Crypto-Whales-Top-Picks-Revealed-1708161","ALLNAMES|V2ORGANIZATIONS","True"
"FET","Artificial Superintelligence Alliance","False","20250424120000-221","20250424120000","insidebitcoins.com","https://insidebitcoins.com/press-releases/mind-of-pepe-presale-unveils-ai-agent-may-10-will-the-grok-of-crypto-100x","ALLNAMES|V2ORGANIZATIONS","True"
"FET","Artificial Superintelligence Alliance","False","20250424151500-1455","20250424151500","coinspeaker.com","https://www.coinspeaker.com/mind-of-pepe-launches-may-10-ai-grok-presale-continues/","ALLNAMES|V2ORGANIZATIONS","True"
"FET","Artificial Superintelligence Alliance","False","20250425140000-369","20250425140000","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/ai-tokens-tao-fet-ai16z-surge-despite-nvidia-excluding-crypto-related-projects-from-its-inception-program-202504251023","ALLNAMES|V2ORGANIZATIONS","True"
"FET","Artificial Superintelligence Alliance","False","20250429101500-564","20250429101500","insidebitcoins.com","https://insidebitcoins.com/news/nft-hype-is-returning-heres-top-selling-nft-coins-today-apr-29","V2ORGANIZATIONS","True"
"FET","Artificial Superintelligence Alliance","False","20250429123000-585","20250429123000","yahoo.com","https://finance.yahoo.com/news/ai-cryptocurrencies-surging-ones-buy-120000813.html","V2ORGANIZATIONS","True"
"FIL","Filecoin","False","20250404114500-805","20250404114500","coindesk.com","https://www.coindesk.com/business/2025/04/04/filecoin-s-fil-spikes-30-as-south-korean-exchange-upbit-lists-the-token","PAGE_TITLE","True"
"FIL","Filecoin","False","20250404141500-541","20250404141500","biztoc.com","https://biztoc.com/x/863db1ae5a336b9e","PAGE_TITLE","True"
"FIL","Filecoin","False","20250404141500-1568","20250404141500","coinspeaker.com","https://www.coinspeaker.com/filecoin-price-skyrockets-amid-upbit-listing-announcement-whats-next-for-fil/","PAGE_TITLE","True"
"FIL","Filecoin","False","20250404154500-472","20250404154500","insidebitcoins.com","https://insidebitcoins.com/sponsored/next-cryptocurrency-to-explode-4-april-holo-curve-dao-token-filecoin-kaspa","PAGE_TITLE","True"
"FIL","Filecoin","False","20250407130000-609","20250407130000","modernreaders.com","https://www.modernreaders.com/news/2025/04/07/filecoin-price-reaches-2-33-fil.html","PAGE_TITLE","True"
"FIL","Filecoin","False","20250411124500-1488","20250411124500","wkrb13.com","https://www.wkrb13.com/2025/04/11/filecoin-price-hits-2-41-on-top-exchanges-fil.html","PAGE_TITLE","True"
"FIL","Filecoin","False","20250418150000-865","20250418150000","biztoc.com","https://biztoc.com/x/ecd400d4763dcb86","PAGE_TITLE","True"
"FIL","Filecoin","False","20250420190000-439","20250420190000","insidebitcoins.com","https://insidebitcoins.com/sponsored/filecoin-price-prediction-for-today-april-20-fil-technical-analysis","PAGE_TITLE","True"
"FIL","Filecoin","False","20250420233000-326","20250420233000","insidebitcoins.com","https://insidebitcoins.com/sponsored/6-best-altcoins-to-watch-today-april-20-starknet-filecoin-gala-worldcoin","PAGE_TITLE","True"
"FIL","Filecoin","False","20250428160000-1944","20250428160000","biztoc.com","https://biztoc.com/x/0ba6c9950fe3b7e9","PAGE_TITLE","True"
"FIL","Filecoin","False","20250430000000-456","20250430000000","insidebitcoins.com","https://insidebitcoins.com/sponsored/next-cryptocurrency-to-explode-floki-inu-filecoin-notcoin","PAGE_TITLE","True"
"FIL","Filecoin","False","20250502193000-832","20250502193000","theportugalnews.com","https://www.theportugalnews.com/news/2025-05-02/dragoin-gamers-lock-in-6750-while-doge-and-filecoin-holders-are-still-waiting-whos-winning-now/97362","PAGE_TITLE","True"
"ICP","Internet Computer","False","20250401220000-1727","20250401220000","coindesk.com","https://www.coindesk.com/markets/2025/04/01/coreweave-rises-20-amid-openai-s-record-breaking-funding-round","ALLNAMES","True"
"ICP","Internet Computer","False","20250404141500-1568","20250404141500","coinspeaker.com","https://www.coinspeaker.com/filecoin-price-skyrockets-amid-upbit-listing-announcement-whats-next-for-fil/","ALLNAMES","True"
"ICP","Internet Computer","False","20250407133000-673","20250407133000","modernreaders.com","https://www.modernreaders.com/news/2025/04/07/internet-computer-price-hits-4-51-on-top-exchanges-icp.html","ALLNAMES|PAGE_TITLE","True"
"ICP","Internet Computer","False","20250407194500-1644","20250407194500","insidebitcoins.com","https://insidebitcoins.com/sponsored/5-best-cheap-crypto-to-buy-now-under-1-dollar-april-7-eos-aergo-internet-computer","ALLNAMES|PAGE_TITLE","True"
"ICP","Internet Computer","False","20250408134500-222","20250408134500","coinspeaker.com","https://www.coinspeaker.com/rumors-burned-stocks-nvidia-survived-ai-tokens-rally/","ALLNAMES","True"
"ICP","Internet Computer","False","20250410141500-1960","20250410141500","coindesk.com","https://www.coindesk.com/daybook-us/2025/04/10/crypto-daybook-americas-memecoins-ai-defi-lead-the-rebound-as-tariff-concerns-ease","ALLNAMES","True"
"ICP","Internet Computer","False","20250411180000-1112","20250411180000","insidebitcoins.com","https://insidebitcoins.com/sponsored/best-ai-crypto-coins-to-buy-now-april-artificial-intelligence-watch","ALLNAMES","True"
"ICP","Internet Computer","False","20250412173000-400","20250412173000","insidebitcoins.com","https://insidebitcoins.com/sponsored/next-cryptocurrency-to-explode-12-april-babylon-internet-computer-chintai","ALLNAMES|PAGE_TITLE","True"
"ICP","Internet Computer","False","20250415134500-213","20250415134500","dailypolitical.com","https://www.dailypolitical.com/2025/04/15/internet-computer-price-reaches-4-90-on-top-exchanges-icp.html","ALLNAMES|PAGE_TITLE","True"
"ICP","Internet Computer","False","20250416030000-473","20250416030000","manilatimes.net","https://www.manilatimes.net/2025/04/16/tmt-newswire/pr-newswire/icp-hub-singapore-energized-for-dfinitys-world-computer-summit-2025-in-zurich-a-global-celebration-of-decentralized-innovation/2093206","ALLNAMES","True"
"ICP","Internet Computer","False","20250416034500-245","20250416034500","prnewswire.com","https://www.prnewswire.com/news-releases/icp-hub-singapore-energized-for-dfinitys-world-computer-summit-2025-in-zurich-a-global-celebration-of-decentralized-innovation-302429742.html","ALLNAMES","True"
"ICP","Internet Computer","False","20250416034500-825","20250416034500","finanznachrichten.de","https://www.finanznachrichten.de/nachrichten-2025-04/65129668-icp-hub-singapore-energized-for-dfinity-s-world-computer-summit-2025-in-zurich-a-global-celebration-of-decentralized-innovation-008.htm","ALLNAMES","True"
"INJ","Injective","False","20250407173000-134","20250407173000","themarketsdaily.com","https://www.themarketsdaily.com/2025/04/07/injective-protocol-inj-reaches-24-hour-trading-volume-of-169-17-million.html","PAGE_TITLE","True"
"INJ","Injective","False","20250410000000-1312","20250410000000","insidebitcoins.com","https://insidebitcoins.com/sponsored/best-crypto-to-invest-in-right-now-april-9-injective-flow-the-sandbox","PAGE_TITLE","True"
"INJ","Injective","False","20250411171500-1027","20250411171500","theenterpriseleader.com","https://theenterpriseleader.com/2025/04/11/injective-protocol-price-reaches-8-19-on-exchanges-inj.html","PAGE_TITLE","True"
"INJ","Injective","False","20250425120000-182","20250425120000","insidebitcoins.com","https://insidebitcoins.com/sponsored/top-crypto-gainers-today-apr-25-injective-walrus-pyth-network-bounce-token","PAGE_TITLE","True"
"INJ","Injective","False","20250505193000-1131","20250505193000","tickerreport.com","https://www.tickerreport.com/banking-finance/12946163/injective-protocol-inj-trading-4-5-lower-over-last-7-days.html","PAGE_TITLE","True"
"INJ","Injective","False","20250511164500-446","20250511164500","insidebitcoins.com","https://insidebitcoins.com/sponsored/top-crypto-gainers-today-may-11-thorchain-pinlink-injective-uxlink","PAGE_TITLE","True"
"INJ","Injective","False","20250518154500-90","20250518154500","insidebitcoins.com","https://insidebitcoins.com/sponsored/6-best-altcoins-to-invest-in-today-may-18-starknet-eigenlayer-jupiter-injective","PAGE_TITLE","True"
"INJ","Injective","False","20250523154500-186","20250523154500","insidebitcoins.com","https://insidebitcoins.com/news/top-crypto-gainers-today-may-23-optimism-injective-clearpool-acet","PAGE_TITLE","True"
"INJ","Injective","False","20250604123000-1248","20250604123000","insidebitcoins.com","https://insidebitcoins.com/sponsored/top-crypto-gainers-today-jun-4-aave-trust-wallet-token-injective-chainlink","PAGE_TITLE","True"
"INJ","Injective","False","20250609201500-1007","20250609201500","coingape.com","https://coingape.com/canary-capital-registers-staked-injective-etf-in-delaware/","PAGE_TITLE","True"
"INJ","Injective","False","20250610184500-565","20250610184500","themarketsdaily.com","https://www.themarketsdaily.com/2025/06/10/injective-protocol-inj-reaches-1-day-volume-of-122-36-million.html","PAGE_TITLE","True"
"LINK","Chainlink","False","20250402001500-592","20250402001500","insidebitcoins.com","https://insidebitcoins.com/sponsored/best-crypto-to-buy-right-now-april-1-aave-avalanche-chainlink","PAGE_TITLE","True"
"LINK","Chainlink","False","20250402064500-1011","20250402064500","invezz.com","https://invezz.com/news/2025/04/02/chainlink-price-prediction-giant-megaphone-pattern-forms/","PAGE_TITLE","True"
"LINK","Chainlink","False","20250402150000-1617","20250402150000","insidebitcoins.com","https://insidebitcoins.com/sponsored/chainlink-price-prediction-for-today-april-2-link-technical-analysis","PAGE_TITLE","True"
"LINK","Chainlink","False","20250402191500-1704","20250402191500","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/02/chainlink-vrf-and-functions-live-on-soneium/","PAGE_TITLE","True"
"LINK","Chainlink","False","20250403014500-466","20250403014500","newsbtc.com","https://www.newsbtc.com/chainlink-news/chainlink-consolidates-in-triangle-pattern-is-a-35-breakout-imminent/","PAGE_TITLE","True"
"LINK","Chainlink","False","20250403103000-1432","20250403103000","biztoc.com","https://biztoc.com/x/2a8969cc7035d359","PAGE_TITLE","True"
"LINK","Chainlink","False","20250403144500-371","20250403144500","coinspeaker.com","https://www.coinspeaker.com/paypal-activates-support-for-solana-chainlink/","PAGE_TITLE","True"
"LINK","Chainlink","False","20250403150000-1606","20250403150000","insidebitcoins.com","https://insidebitcoins.com/sponsored/chainlink-price-prediction-link-slips-4-as-paypal-adds-solana-and-chainlink-to-digital-assets-lineup-while-this-best-crypto-wallet-ico-raises-11-5m","PAGE_TITLE","True"
"LINK","Chainlink","False","20250404103000-58","20250404103000","fool.com","https://www.fool.com/investing/2025/04/04/should-you-buy-the-dip-in-chainlink-right-now/?source=iedfolrf0000001","PAGE_TITLE","True"
"LINK","Chainlink","False","20250404111500-1611","20250404111500","fool.com","https://www.fool.com/investing/2025/04/04/should-you-buy-the-dip-in-chainlink-right-now/","PAGE_TITLE","True"
"LINK","Chainlink","False","20250404134500-64","20250404134500","marketscreener.com","https://www.marketscreener.com/quote/stock/PAYPAL-HOLDINGS-INC-23377703/news/PayPal-Expands-Cryptocurrency-Offerings-with-New-Tokens-Chainlink-and-Solana-Now-Available-49534780/","PAGE_TITLE","True"
"LINK","Chainlink","False","20250404174500-1031","20250404174500","newsbtc.com","https://www.newsbtc.com/news/chainlink/chainlink-whales-dump-over-170-million-link-in-three-weeks-selling-pressure-ahead/","PAGE_TITLE","True"
"NEAR","Near Protocol","False","20250401220000-1727","20250401220000","coindesk.com","https://www.coindesk.com/markets/2025/04/01/coreweave-rises-20-amid-openai-s-record-breaking-funding-round","ALLNAMES","True"
"NEAR","Near Protocol","False","20250402233000-101","20250402233000","insidermonkey.com","https://www.insidermonkey.com/blog/nu-holdings-ltd-nu-among-the-best-foreign-stocks-to-buy-according-to-billionaires-1498565/","ALLNAMES","True"
"NEAR","Near Protocol","False","20250403124500-1010","20250403124500","fool.com","https://www.fool.com/investing/2025/04/03/prediction-polkadot-will-soar-in-the-next-5-years/?source=iedfolrf0000001","ALLNAMES","True"
"NEAR","Near Protocol","False","20250404090000-1137","20250404090000","yahoo.com","https://finance.yahoo.com/news/nu-holdings-ltd-nu-among-212700808.html","ALLNAMES","True"
"NEAR","Near Protocol","False","20250405220000-785","20250405220000","invezz.com","https://invezz.com/news/2025/04/05/top-crypto-price-predictions-hedera-near-protocol-cardano/","ALLNAMES|PAGE_TITLE","True"
"NEAR","Near Protocol","False","20250407173000-1590","20250407173000","themarketsdaily.com","https://www.themarketsdaily.com/2025/04/07/near-protocol-price-reaches-2-07-on-top-exchanges-near.html","PAGE_TITLE","True"
"NEAR","Near Protocol","False","20250409050000-454","20250409050000","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/09/its-a-game-of-chicken-eos-near-sonic-shib-plunge-as-vix-index-surges/","ALLNAMES","True"
"NEAR","Near Protocol","False","20250411171500-510","20250411171500","theenterpriseleader.com","https://theenterpriseleader.com/2025/04/11/near-protocol-near-price-down-14-7-over-last-7-days.html","PAGE_TITLE","True"
"NEAR","Near Protocol","False","20250412203000-206","20250412203000","invezz.com","https://invezz.com/news/2025/04/12/top-cryptocurrencies-to-watch-sonic-xrp-cardano-solana/","ALLNAMES","True"
"NEAR","Near Protocol","False","20250414233000-1499","20250414233000","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/crypto-ai-tokens-to-watch-after-nvidias-and-openais-latest-moves-rndr-icp-and-sei-price-analysis-202504141929","ALLNAMES","True"
"NEAR","Near Protocol","False","20250418190000-1562","20250418190000","insidebitcoins.com","https://insidebitcoins.com/sponsored/best-crypto-to-buy-now-april-18-flow-movement-near-protocol","PAGE_TITLE","True"
"NEAR","Near Protocol","False","20250423073000-782","20250423073000","coindesk.com","https://www.coindesk.com/markets/2025/04/23/bitcoin-ether-dogecoin-surge-spurs-usd500m-in-short-liquidations","ALLNAMES","True"
"OP","Optimism","True","20250401000000-557","20250401000000","marketscreener.com","https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBLE--2370597/news/Russian-and-US-steps-to-normalise-ties-bring-optimism-China-s-foreign-minister-says-49489797/","PAGE_TITLE","False"
"OP","Optimism","True","20250401000000-579","20250401000000","yahoo.com","https://www.yahoo.com/news/russian-us-steps-normalise-ties-233652973.html","PAGE_TITLE","False"
"OP","Optimism","True","20250401001500-43","20250401001500","hindustantimes.com","https://www.hindustantimes.com/world-news/us-news/russian-and-us-steps-to-normalise-ties-bring-optimism-china-s-foreign-minister-says-101743464265538.html","PAGE_TITLE","False"
"OP","Optimism","True","20250401003000-1017","20250401003000","wcbm.com","https://wcbm.com/national-headline/russian-and-us-steps-to-normalise-ties-bring-optimism-chinas-foreign-minister-says/","PAGE_TITLE","False"
"OP","Optimism","True","20250401010000-576","20250401010000","marketscreener.com","https://www.marketscreener.com/news/latest/Japanese-Manufacturers-Optimism-Fades-as-U-S-Tariff-Fears-Grow-49489993/","PAGE_TITLE","False"
"OP","Optimism","True","20250401020000-1221","20250401020000","arabnews.com","https://www.arabnews.com/node/2595519/world","PAGE_TITLE","False"
"OP","Optimism","True","20250401030000-320","20250401030000","koreatimes.co.kr","https://www.koreatimes.co.kr:443/www/biz/2025/04/175_395337.html","PAGE_TITLE","False"
"OP","Optimism","True","20250401030000-603","20250401030000","straitstimes.com","https://www.straitstimes.com/world/europe/russian-and-us-steps-to-normalise-ties-bring-optimism-chinas-foreign-minister-says","PAGE_TITLE","False"
"OP","Optimism","True","20250401033000-81","20250401033000","firstpost.com","https://www.firstpost.com/world/china-hails-russia-us-diplomatic-shift-as-inspiring-optimism-13876153.html","PAGE_TITLE","False"
"OP","Optimism","True","20250401034500-1005","20250401034500","bdnews24.com","https://bdnews24.com/world/d863f9891e52","PAGE_TITLE","False"
"OP","Optimism","True","20250401034500-1022","20250401034500","thehindu.com","https://www.thehindu.com/news/international/russian-us-steps-to-normalise-ties-bring-optimism-chinas-foreign-minister-says/article69398807.ece","PAGE_TITLE","False"
"OP","Optimism","True","20250401064500-998","20250401064500","marketscreener.com","https://www.marketscreener.com/news/latest/Canadian-Optimism-Hits-New-Low-Gallup-Poll-Says-49491828/","PAGE_TITLE","False"
"PEPE","Pepe","True","20250401041500-244","20250401041500","benzinga.com","https://www.benzinga.com/25/03/44577286/pepe-outgains-dogecoin-shiba-inu-with-4-rally-but-contradicting-signals-emerge-regarding-next-moves","PAGE_TITLE","True"
"PEPE","Pepe","True","20250401044500-708","20250401044500","biztoc.com","https://biztoc.com/x/24b03e2beaaccea8","PAGE_TITLE","True"
"PEPE","Pepe","True","20250401074500-277","20250401074500","dailyvoice.com","https://dailyvoice.com/connecticut/greenwich/iconic-frank-pepes-pizzeria-announces-fresh-vibrant-spring-special-heres-whats-on-it/","PAGE_TITLE","False"
"PEPE","Pepe","True","20250401084500-142","20250401084500","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/pepe-price-forecast-pepe-could-rally-to-double-digits-if-it-breaks-above-its-key-resistance-level-202504010411","PAGE_TITLE","False"
"PEPE","Pepe","True","20250401094500-1231","20250401094500","insidebitcoins.com","https://insidebitcoins.com/sponsored/pepe-price-prediction-pepe-pumps-6-but-experts-say-consider-this-ai-derivative-for-10x-gains","PAGE_TITLE","False"
"PEPE","Pepe","True","20250401094500-1428","20250401094500","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/01/top-3-reasons-why-pepe-coin-price-may-soar-140-in-april/","PAGE_TITLE","True"
"PEPE","Pepe","True","20250401160000-432","20250401160000","theportugalnews.com","https://www.theportugalnews.com/news/2025-04-01/whales-seek-rwa-cryptocurrencies-as-dogecoin-pepe-coin-drop-further-72-coldware-ranks-top-choice/96600","PAGE_TITLE","True"
"PEPE","Pepe","True","20250402103000-868","20250402103000","theglobeandmail.com","https://www.theglobeandmail.com/life/article-this-recipe-for-creamy-cheesy-cacio-e-pepe-uses-science-for-a-perfect/","PAGE_TITLE","False"
"PEPE","Pepe","True","20250402194500-1175","20250402194500","biztoc.com","https://biztoc.com/x/4b7bce40c9b3708d","PAGE_TITLE","True"
"PEPE","Pepe","True","20250402220000-507","20250402220000","bravenewcoin.com","https://bravenewcoin.com/insights/pepe-coin-pepe-price-prediction-pepe-jumps-7-as-whale-accumulation-and-bullish-patterns-fuel-rally-hopes","PAGE_TITLE","True"
"PEPE","Pepe","True","20250403051500-888","20250403051500","insidebitcoins.com","https://insidebitcoins.com/sponsored/pepe-price-prediction-pepe-plummets-16-in-a-week-as-investors-flock-to-this-ai-meme-coin-with-100x-potential","PAGE_TITLE","True"
"PEPE","Pepe","True","20250403061500-851","20250403061500","ipswichstar.co.uk","https://www.ipswichstar.co.uk/news/25057914.pepes-piri-piri-work-dogs-head-street-ipswich-begins/","PAGE_TITLE","False"
"POL","Polygon","True","20250401144500-75","20250401144500","insidebitcoins.com","https://insidebitcoins.com/sponsored/most-trending-cryptocurrencies-on-polygon-okcash-chain-games-artmeta","PAGE_TITLE","False"
"POL","Polygon","True","20250402071500-1418","20250402071500","ibtimes.com","https://www.ibtimes.com/experts-take-beginning-end-cryptos-aol-era-polygon-labs-3768503","PAGE_TITLE","True"
"POL","Polygon","True","20250402093000-333","20250402093000","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/02/polygon-price-forms-bullish-patterns-as-courtyard-nft-sales-jump/","PAGE_TITLE","True"
"POL","Polygon","True","20250402123000-220","20250402123000","metro.co.uk","https://metro.co.uk/2025/04/02/inside-polygon-live-uks-newest-immersive-festival-win-tickets-22836227/","PAGE_TITLE","False"
"POL","Polygon","True","20250402163000-1500","20250402163000","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/maker-gala-and-polygon-lead-100k-whale-transactions-can-altcoins-defy-looming-macro-uncertainty-202504021017","PAGE_TITLE","False"
"POL","Polygon","True","20250408163000-1318","20250408163000","biztoc.com","https://biztoc.com/x/d6a9d8af3ac20e10","PAGE_TITLE","True"
"POL","Polygon","True","20250408174500-1042","20250408174500","biztoc.com","https://biztoc.com/x/cba59b6163877df3","PAGE_TITLE","True"
"POL","Polygon","True","20250409091500-384","20250409091500","insidebitcoins.com","https://insidebitcoins.com/sponsored/most-trending-cryptocurrencies-on-polygon-fuse-token-insure-million","PAGE_TITLE","True"
"POL","Polygon","True","20250411110000-200","20250411110000","animenewsnetwork.com","https://www.animenewsnetwork.com/news/2025-04-11/crunchyroll-streams-polygon-pictures-original-anime-film-bloody-escape-bats-out-of-hell/.223433","PAGE_TITLE","False"
"POL","Polygon","True","20250411110000-616","20250411110000","animenewsnetwork.com","https://www.animenewsnetwork.com/bbs/phpBB2/viewtopic.php?t=3209362","PAGE_TITLE","False"
"POL","Polygon","True","20250412131500-327","20250412131500","insidebitcoins.com","https://insidebitcoins.com/news/polygon-surpasses-ethereum-in-daily-nft-sales-volume","PAGE_TITLE","True"
"POL","Polygon","True","20250413230000-320","20250413230000","modernreaders.com","https://www.modernreaders.com/news/2025/04/13/polygon-matic-24-hour-trading-volume-tops-548825-08.html","PAGE_TITLE","False"
