"base_asset_id","alias_text","requires_crypto_context","record_id","date_utc","source_common_name","document_identifier","matched_surfaces","prior_candidate_context_anchor","page_title_sha256","econ_bitcoin_theme","strong_crypto_lexical","strong_anchor_terms","medium_crypto_lexical","medium_anchor_terms","other_asset_alias_count","other_asset_aliases","candidate_context_rule_strict","candidate_context_rule_broad"
"BCH","Bitcoin Cash","False","20250402200000-33","20250402200000","insidebitcoins.com","https://insidebitcoins.com/crypto/what-is-bitcoin","ALLNAMES","True","d3b80d7d7806505fe65268122ce16903630829f757e5fd1fb8ebe1eee7952776","True","False","","False","","1","XXBT","True","True"
"BCH","Bitcoin Cash","False","20250402200000-410","20250402200000","insidebitcoins.com","https://insidebitcoins.com/crypto/what-is-an-altcoin","ALLNAMES","True","1b2ce3914974e25fc759adc57083023014d65dc1790f88afba0dba10d7fe534e","True","True","altcoin","False","","0","","True","True"
"BCH","Bitcoin Cash","False","20250403151500-1240","20250403151500","themarketsdaily.com","https://www.themarketsdaily.com/2025/04/03/bitcoin-cash-market-cap-tops-5-87-billion-bch.html","ALLNAMES|PAGE_TITLE","True","f81cc3b522ce8e6c96234db0bee72dd27cb7fd3d28bb3945394e615a80729442","True","False","","True","market cap","0","","True","True"
"BCH","Bitcoin Cash","False","20250404141500-1757","20250404141500","coinspeaker.com","https://www.coinspeaker.com/guides/best-anonymous-crypto-wallets/","ALLNAMES","True","92082bd618d602912748866a891ca82904885476836bf32672d35d88e3c45c7e","True","True","crypto|wallets","False","","0","","True","True"
"BCH","Bitcoin Cash","False","20250404160000-858","20250404160000","theportugalnews.com","https://www.theportugalnews.com/news/2025-04-04/dn-cloud-mining-plan-get-100-free-bonus-and-start-your-blockchain-wealth-journey/96707","ALLNAMES","True","f39c0c47f5c328f643d9f735becf75bf4c96df2cbab877359bd2d006577cf395","True","True","blockchain","False","","0","","True","True"
"BCH","Bitcoin Cash","False","20250404161500-915","20250404161500","bitcoinmagazine.com","https://bitcoinmagazine.com/technical/bitcoin-covenants-checksigfromstack-bip-348","ALLNAMES","True","056af9fd669df79627b79a3cb5a906d378015aee2ecdbcd444160a2bed99fc3a","True","False","","False","","1","XXBT","True","True"
"BCH","Bitcoin Cash","False","20250405201500-492","20250405201500","insidebitcoins.com","https://insidebitcoins.com/sponsored/5-best-altcoins-to-watch-today-april-5-mantle-okb-bitcoin-cash-bittensor","ALLNAMES|PAGE_TITLE","True","db6365ae3a43d1c657938b79e4b28688488a20462d55f7b221075f194e3e8e77","False","True","altcoins","False","","1","TAO","True","True"
"BCH","Bitcoin Cash","False","20250406064500-584","20250406064500","meinbezirk.at","https://www.meinbezirk.at/melk/c-regionauten-community/best-crypto-casinos-2025-10-best-crypto-casinos-for-gambling-with-bitcoin-and-altcoins-2025_a7244632","ALLNAMES","True","059f257ea5845ae3c2f2c53d0e0ca4ba1c07630592454d18466de50ecef508bf","False","True","altcoins|crypto","False","","1","XXBT","True","True"
"BCH","Bitcoin Cash","False","20250406083000-542","20250406083000","itnewsonline.com","https://www.itnewsonline.com/GlobeNewswire/STG-Energy-Expands-Bitcoin-Cloud-Mining-Services-Amid-Rising-Crypto-Demand/95872","ALLNAMES","True","eae455b83c1bfdcca59683912c435230b7e953ed3d7320701ba78bb3be75b108","True","True","crypto","False","","1","XXBT","True","True"
"BCH","Bitcoin Cash","False","20250406090000-412","20250406090000","manilatimes.net","https://www.manilatimes.net/2025/04/06/tmt-newswire/globenewswire/stg-energy-expands-bitcoin-cloud-mining-services-amid-rising-crypto-demand/2087202","ALLNAMES","True","eae455b83c1bfdcca59683912c435230b7e953ed3d7320701ba78bb3be75b108","True","True","crypto","False","","1","XXBT","True","True"
"BCH","Bitcoin Cash","False","20250406093000-127","20250406093000","globenewswire.com","https://www.globenewswire.com/news-release/2025/04/06/3056318/0/en/STG-Energy-Expands-Bitcoin-Cloud-Mining-Services-Amid-Rising-Crypto-Demand.html","ALLNAMES","True","73a5537c97dd438051a9854e9dea36b88cfc6fe56b9cc9914fd41f8530fcd53a","True","False","","False","","1","XXBT","True","True"
"BNB","Binance Coin","False","20250401090000-827","20250401090000","kuenselonline.com","https://kuenselonline.com/news/gmc-conference-on-digital-assets-to-host-global-financial-leaders","ALLNAMES","True","3fecf75750e5b9e79475876f5bad98a18b5fce196b87f78fa70fcc5be0bf19ba","True","True","digital assets","False","","0","","True","True"
"BNB","Binance Coin","False","20250402064500-1145","20250402064500","invezz.com","https://invezz.com/news/2025/04/02/crypto-tokens-with-major-catalysts-polkadot-eos-iota-bnb/","ALLNAMES","True","b841e4e378b0c5aae6789f452c36a31b0d7b80755c980ed586262d3a6d208c2c","True","True","crypto","True","tokens","2","DOT|EOS","True","True"
"BNB","Binance Coin","False","20250402103000-331","20250402103000","coinspeaker.com","https://www.coinspeaker.com/vaneck-files-for-bnb-etf/","ALLNAMES","True","0a0947c13b19afbd01de1f2b247e892da04182b53fa8eaa4fb8e630d9d0d504d","True","False","","True","coin|etf","0","","True","True"
"BNB","Binance Coin","False","20250402144500-1123","20250402144500","econotimes.com","http://www.econotimes.com/VanEck-Aims-to-Launch-First-US-BNB-ETF-1706463","ALLNAMES","True","47167ca13cc16378db8e3f0b89f42351501a3d4198e0ebd4f3c552f3f36da37b","True","False","","True","etf","0","","True","True"
"BNB","Binance Coin","False","20250402150000-659","20250402150000","insidebitcoins.com","https://insidebitcoins.com/news/vaneck-files-for-first-binance-coin-bnb-etf-in-the-us","ALLNAMES","True","56f0393a2f986181310143c0bee89dc8dcc9061981053f3551ac50a531778425","True","False","","True","etf","0","","True","True"
"BNB","Binance Coin","False","20250402163000-2028","20250402163000","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/cardano-and-binance-coin-price-forecast-altcoins-ada-and-bnb-show-weakness-in-momentum-indicators-202504020831","ALLNAMES","True","8e3644425cf0f2c0248684b3b11d887f87fa702ba70a757c561a8f4d95e11455","False","False","","False","","0","","False","False"
"BNB","Binance Coin","False","20250402200000-410","20250402200000","insidebitcoins.com","https://insidebitcoins.com/crypto/what-is-an-altcoin","ALLNAMES","True","1b2ce3914974e25fc759adc57083023014d65dc1790f88afba0dba10d7fe534e","True","True","altcoin","False","","0","","True","True"
"BNB","Binance Coin","False","20250403083000-812","20250403083000","riotimesonline.com","https://www.riotimesonline.com/bitcoins-wild-ride-tariffs-and-etf-hopes-shake-crypto-market/","ALLNAMES","True","667c35b1137719bd7d663e79753d36b95886966bd85eaad3ac5d36b33067c293","True","True","crypto","True","etf","1","XXBT","True","True"
"BNB","Binance Coin","False","20250403110000-833","20250403110000","dailyforex.com","https://www.dailyforex.com/forex-technical-analysis/2025/04/bnb-tests-key-resistance-zone-3-april-2025/226532","ALLNAMES","True","2e4d3122a3af0e0da0407d9760b69535a4a866b13270854ea838e94903949058","True","False","","False","","0","","True","True"
"BNB","Binance Coin","False","20250403121500-666","20250403121500","cyprus-mail.com","https://cyprus-mail.com/2025/04/03/binance-coin-bnbs-fight-against-the-bears-puts-spotlight-on-ruvi-ais-early-investors-rewards","ALLNAMES|PAGE_TITLE","True","26a1c7133510df9802eb3da86cacd885b4e78400918c2224db2f339fce328902","True","False","","True","coin","0","","True","True"
"BNB","Binance Coin","False","20250403123000-1606","20250403123000","invezz.com","https://invezz.com/news/2025/04/03/binance-coin-bnb-holds-firm-after-trumps-tariffs-as-vaneck-files-for-bnb-etf/","ALLNAMES|PAGE_TITLE","True","bf49483c97ee0e2c1a08fcb7b18b28148188427e66f44aa24d6817b22b266a5f","False","False","","True","coin|etf","0","","False","True"
"BNB","Binance Coin","False","20250403163000-1376","20250403163000","theportugalnews.com","https://www.theportugalnews.com/news/2025-04-03/latest-crypto-price-analysis-news-solana-binance-coin-bnb-web3-future-crypto-leader-coldware-cold/96668","ALLNAMES|PAGE_TITLE","True","6e4a05d0850a4296fbe002a0256348ec2442cc33b2de10b04ff1f4725716e9af","True","True","crypto|web3","True","coin|price","1","SOL","True","True"
"BONK","Bonk","True","20250401144500-1456","20250401144500","insidebitcoins.com","https://insidebitcoins.com/sponsored/5-best-altcoins-to-buy-now-april-1-render-compound-bonk-hyperliquid","PAGE_TITLE","True","350aeab871a12d8d4f1ed94691498133ddf10c6f12596503bf3217076fd8cfb8","True","True","altcoins","False","","0","","True","True"
"BONK","Bonk","True","20250402184500-1571","20250402184500","biztoc.com","https://biztoc.com/x/ba2b70696dd7cef0","PAGE_TITLE","True","66f4532ceefb4bdb0381fdb3686fabf0a4e7b042cabebc9924cef0291b299e80","True","False","","False","","2","SHIB|XXDG","True","True"
"BONK","Bonk","True","20250403123000-237","20250403123000","invezz.com","https://invezz.com/news/2025/04/03/crypto-market-wrap-tariffs-jitters-continue-as-hype-bera-and-bonk-crash/","PAGE_TITLE","True","de6ff8c205249874050a28f05bd21523ae53975ff1cf1233649b5575f28d49ac","False","True","crypto","False","","0","","True","True"
"BONK","Bonk","True","20250407103000-860","20250407103000","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/07/is-this-a-golden-opportunity-to-buy-cardano-hedera-bonk-and-stellar/","PAGE_TITLE","True","bd790777895cb6c0c9eef969c773dd638b1d04b1086c4e7629eb89348bbb3c22","True","False","","False","","2","ADA|XXLM","True","True"
"BONK","Bonk","True","20250410141500-1107","20250410141500","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/10/bonk-up-15-in-24-hours-can-its-upward-momentum-persist/","PAGE_TITLE","False","5f1b76aa15e1c233e4feddac9b58155665d2b66651163a0c1082456367c3ca5b","False","False","","False","","0","","False","False"
"BONK","Bonk","True","20250411180000-799","20250411180000","insidebitcoins.com","https://insidebitcoins.com/sponsored/best-meme-coins-to-invest-in-now-april-11-cat-in-a-dogs-world-bonk-spx6900","PAGE_TITLE","False","d122926690f79cfba253e2ccfe31da7dfca364cfeb292fa1f778e9d631543213","False","True","meme coins","True","coins","0","","True","True"
"BONK","Bonk","True","20250412043000-643","20250412043000","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/11/fartcoin-bonk-jasmy-ondo-prices-jump-as-dxy-index-plunges/","PAGE_TITLE","False","3fc37226603da42d4e3a5d220a022d5b9f442998a46571b43d05b66298384fb8","True","False","","True","prices","0","","True","True"
"BONK","Bonk","True","20250412234500-453","20250412234500","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/12/solana-meme-coins-skyrocket-wif-popcat-goat-bonk-prices-surge/","PAGE_TITLE","True","63a0092043f5360518fa6ae6631ad89229ded03aca24d525c5cfd0c700e7982d","True","True","meme coins","True","coins|prices","1","SOL","True","True"
"BONK","Bonk","True","20250414094500-8","20250414094500","spacedaily.com","https://www.spacedaily.com/reports/Bonk_The_basics_and_future_use_cases_for_the_popular_meme_coin_999.html","PAGE_TITLE","True","968edaee7c71f8a46b5a5909e42224c6b8fc5ad6520973ac40bcc49ca03f9477","True","True","meme coin","True","coin","0","","True","True"
"BONK","Bonk","True","20250416121500-977","20250416121500","rockpapershotgun.com","https://www.rockpapershotgun.com/elden-ring-nightreigns-new-raider-trailer-channels-the-eternal-power-of-bonk","PAGE_TITLE","False","b4e0ae7806acddd002eff67e621f98ad90d0ae51315a17696182a31a27ee8986","False","False","","False","","0","","False","False"
"BONK","Bonk","True","20250417143000-940","20250417143000","insidebitcoins.com","https://insidebitcoins.com/sponsored/bonk-price-prediction-bonk-soars-12-in-a-week-as-this-ai-pepe-ico-surges-past-8m","PAGE_TITLE","False","0e0b2729bda30c6da36d3dd657801bec6fabd0626c0d59eef1764bf9dd8fb96c","True","False","","True","price","1","PEPE","True","True"
"BONK","Bonk","True","20250418190000-714","20250418190000","newsbtc.com","https://www.newsbtc.com/analysis/bonk/bonk-symmetrical-triangle-squeeze/","PAGE_TITLE","False","83c4a7356515b1d32a9c5a97e2646aa16d0ac744a34fa0009699c29a267aa11a","False","False","","False","","0","","False","False"
"CRO","Cronos","False","20250402150000-1055","20250402150000","insidebitcoins.com","https://insidebitcoins.com/sponsored/best-crypto-to-invest-in-right-now-april-2-convex-finance-vechain-cronos","PAGE_TITLE","True","36d3fb2cf2df0a507bbe86922143e3fd661e4407af0f2bb7608c08c35aa4f2ef","True","True","crypto","False","","0","","True","True"
"CRO","Cronos","False","20250403143000-1094","20250403143000","theenterpriseleader.com","https://theenterpriseleader.com/2025/04/03/cronos-cro-self-reported-market-cap-reaches-9-17-billion.html","PAGE_TITLE","True","82a2e233befe028dd0687a75da54f606206b40fae570cb51f0cc3e0f67cdd610","True","False","","True","market cap","0","","True","True"
"CRO","Cronos","False","20250407143000-758","20250407143000","gamerant.com","https://gamerant.com/cronos-the-new-dawn-2025-release-silent-hill-good-why/","PAGE_TITLE","True","b37c3e33ec7a3890b95f7ee5eebccaf0cc59547f5ede79925df7b2378d2520d2","False","False","","False","","0","","False","False"
"CRO","Cronos","False","20250407164500-1803","20250407164500","wkrb13.com","https://www.wkrb13.com/2025/04/07/cronos-group-nasdaqcron-hits-new-52-week-low-heres-what-happened.html","PAGE_TITLE","True","8199d22000c9b2e41dfbf1aa3a26c3712027aac6ab6b48a36b592ea46c61fdce","False","False","","False","","0","","False","False"
"CRO","Cronos","False","20250411140000-688","20250411140000","modernreaders.com","https://www.modernreaders.com/news/2025/04/11/cronos-cro-price-tops-0-0858.html","PAGE_TITLE","True","8a61c46327e22aa8e6bae034a3bd5f9073bd260c630bed9cb4c6876c8eda94ee","True","False","","True","price","0","","True","True"
"CRO","Cronos","False","20250411164500-568","20250411164500","gameranx.com","https://gameranx.com/updates/id/534951/article/cronos-the-new-dawn-will-have-special-reveal-next-week/","PAGE_TITLE","True","3a580de480d0906730095f2c0ddfc0a722c4dd14c227fc56e292c28b1bbf1094","False","False","","False","","0","","False","False"
"CRO","Cronos","False","20250412131500-574","20250412131500","wkrb13.com","https://www.wkrb13.com/2025/04/12/quinn-opportunity-partners-llc-acquires-64600-shares-of-cronos-group-inc-nasdaqcron.html","PAGE_TITLE","True","e680b8e628c02afea4204bade2d8cd9401f4a7b9cc57409714c3125e930843a2","False","False","","False","","0","","False","False"
"CRO","Cronos","False","20250412171500-276","20250412171500","n4g.com","https://n4g.com/news/2662002/a-massive-cronos-the-new-dawn-reveal-scheduled-for-april-16","PAGE_TITLE","True","3d11f2ee5fe20181923b009eecf6b2515d1612c77bf23f3cbee7b00dd7083790","False","False","","False","","0","","False","False"
"CRO","Cronos","False","20250413161500-676","20250413161500","motor1.com","https://www.motor1.com:443/news/756408/fiat-cronos-at-dealerships-before-reveal/","PAGE_TITLE","True","5e72b2ef8a12d3c37a229e1aa6d3c47c39025609d63e74361b6cff557ef0a6af","False","False","","False","","0","","False","False"
"CRO","Cronos","False","20250414164500-1884","20250414164500","moddb.com","https://www.moddb.com/mods/wrath-of-cronos-hard-unofficial-version/downloads/woc-v520-hex-her-released","PAGE_TITLE","True","db90089cb8ed3d88d2535619a5e8c6f6ef76c94a9465f8a38834d84a9299234c","False","False","","False","","0","","False","False"
"CRO","Cronos","False","20250414171500-1861","20250414171500","wkrb13.com","https://www.wkrb13.com/2025/04/14/cronos-group-nasdaqcron-stock-price-down-3-1-should-you-sell.html","PAGE_TITLE","True","eef3a57f51dc68bf2ad80a58be618d6c7e60e13aa2e2518a2eda20b4ffd213ae","False","False","","True","price","0","","False","True"
"CRO","Cronos","False","20250415151500-5","20250415151500","wkrb13.com","https://www.wkrb13.com/2025/04/15/cronos-cro-reaches-24-hour-trading-volume-of-18-69-million.html","PAGE_TITLE","True","00ebf3473ad6d3a9a1f35ec4c811f45e34a95b28d9029e8974b265ea5f159b2d","True","False","","True","trading volume","0","","True","True"
"DAI","Dai","True","20250401093000-675","20250401093000","borsaitaliana.it","https://www.borsaitaliana.it/borsa/notizie/radiocor/finanza/dettaglio/morning-note-economia-e-finanza-dai-giornali-esteri-nRC_01042025_0947_230141300.html","PAGE_TITLE","False","ab33a57c1e138e171823426313e16ff2e09ae50828ca433712f229392010fd99","False","False","","False","","0","","False","False"
"DAI","Dai","True","20250401140000-1163","20250401140000","borsaitaliana.it","https://www.borsaitaliana.it/borsa/notizie/radiocor/finanza/dettaglio/economia-e-finanza-dai-giornali-usa-nRC_01042025_1324_399126725.html","PAGE_TITLE","False","2a39c4c5449d45210fd134369890a045b099a4fbc5b7395c24a08fea14a671f7","False","False","","False","","0","","False","False"
"DAI","Dai","True","20250401160000-1783","20250401160000","italian.cri.cn","https://italian.cri.cn/2025/04/01/ARTI1743511808885899","PAGE_TITLE","False","7bd5257872bb21bc914918cb7b1e0de93ce4942f2949f4bd3644ca5bd0d6d603","False","False","","False","","0","","False","False"
"DAI","Dai","True","20250401170000-2053","20250401170000","augustafreepress.com","https://augustafreepress.com/news/report-dai-dai-ames-appears-to-be-headed-to-cal-off-the-transfer-portal/","PAGE_TITLE","False","45e6ae5c0b971149217e4b714be3e9ed992bbd62ddbe5b38e231c5f7a607e5d5","False","False","","False","","0","","False","False"
"DAI","Dai","True","20250402084500-585","20250402084500","borsaitaliana.it","https://www.borsaitaliana.it/borsa/notizie/radiocor/finanza/dettaglio/morning-note-economia-e-finanza-dai-giornali-esteri-nRC_02042025_0952_198113481.html","PAGE_TITLE","False","ab33a57c1e138e171823426313e16ff2e09ae50828ca433712f229392010fd99","False","False","","False","","0","","False","False"
"DAI","Dai","True","20250402134500-1362","20250402134500","borsaitaliana.it","https://www.borsaitaliana.it/borsa/notizie/radiocor/finanza/dettaglio/economia-e-finanza-dai-giornali-usa-nRC_02042025_1335_375883354.html","PAGE_TITLE","False","2a39c4c5449d45210fd134369890a045b099a4fbc5b7395c24a08fea14a671f7","False","False","","False","","0","","False","False"
"DAI","Dai","True","20250402201500-452","20250402201500","skynews.com.au","https://www.skynews.com.au/australia-news/politics/shocking-footage-shows-dai-le-cornflute-being-slashed-independent-mp-called-muslim-and-communist/news-story/2d8b568ef688a37d885ce009ce1f3392?nk=57ef9cb39c968c797280e66223d8169d-1743624157","PAGE_TITLE","False","8291b0059d7336b0f826f7b65863e89e829ebbe9e67d8b8dd2b8d5920095a11d","False","False","","False","","0","","False","False"
"DAI","Dai","True","20250403093000-131","20250403093000","borsaitaliana.it","https://www.borsaitaliana.it/borsa/notizie/radiocor/finanza/dettaglio/morning-note-economia-e-finanza-dai-giornali-esteri-nRC_03042025_0945_215134507.html","PAGE_TITLE","False","ab33a57c1e138e171823426313e16ff2e09ae50828ca433712f229392010fd99","False","False","","False","","0","","False","False"
"DAI","Dai","True","20250403143000-547","20250403143000","borsaitaliana.it","https://www.borsaitaliana.it/borsa/notizie/radiocor/finanza/dettaglio/economia-e-finanza-dai-giornali-usa-nRC_03042025_1323_433128721.html","PAGE_TITLE","False","2a39c4c5449d45210fd134369890a045b099a4fbc5b7395c24a08fea14a671f7","False","False","","False","","0","","False","False"
"DAI","Dai","True","20250403150000-1261","20250403150000","thehindubusinessline.com","https://www.thehindubusinessline.com/companies/star-union-dai-ichi-life-insurance-sets-up-new-branch-in-gift-city/article69408088.ece","PAGE_TITLE","False","e64dbfeea695bc13e3fe7a1a8717bcffb6951ce68a2a3510b52e6ac70a4e43a8","False","False","","False","","0","","False","False"
"DAI","Dai","True","20250403183000-588","20250403183000","spotlightnepal.com","https://www.spotlightnepal.com/2025/04/03/adieu-kamal-dai/","PAGE_TITLE","False","14f5f2e0be707ddc080f9c31bab0f6b642824d4b9f7479aeafde19614e6b999c","False","False","","False","","0","","False","False"
"DAI","Dai","True","20250403183000-600","20250403183000","tatlerasia.com","https://www.tatlerasia.com/power-purpose/leadership/vu-trong-dai-businessman-in-publishing-industry-en","PAGE_TITLE","False","3222459060fafc5b60d2ead0b3eac93548cbf3322df8d62572d1d4b578462c05","False","False","","False","","0","","False","False"
"DOT","Polkadot","False","20250402064500-1145","20250402064500","invezz.com","https://invezz.com/news/2025/04/02/crypto-tokens-with-major-catalysts-polkadot-eos-iota-bnb/","PAGE_TITLE","True","b841e4e378b0c5aae6789f452c36a31b0d7b80755c980ed586262d3a6d208c2c","True","True","crypto","True","tokens","1","EOS","True","True"
"DOT","Polkadot","False","20250403124500-1010","20250403124500","fool.com","https://www.fool.com/investing/2025/04/03/prediction-polkadot-will-soar-in-the-next-5-years/?source=iedfolrf0000001","PAGE_TITLE","True","b4aa0afdfc51865685b809540ea43ed732f8ad62cbe7bade33a5015eca7c32d3","False","False","","False","","0","","False","False"
"DOT","Polkadot","False","20250403131500-1066","20250403131500","modernreaders.com","https://www.modernreaders.com/news/2025/04/03/polkadot-dot-self-reported-market-cap-reaches-6-13-billion.html","PAGE_TITLE","True","59e96b81d7f2a499824c4ae9ad992761384077bdb35ea94a5b825f8e417fe0b6","True","False","","True","market cap","0","","True","True"
"DOT","Polkadot","False","20250403161500-1220","20250403161500","coindesk.com","https://www.coindesk.com/press-release/2025/03/31/hyperbridge-becomes-polkadot-s-native-bridge-as-dao-backs-defi-singularity-proposal","PAGE_TITLE","True","1ef214868e6c0617ae0403c7e9e1048090a6ed09a190e0d6c9972a73f6093c63","False","True","defi","False","","0","","True","True"
"DOT","Polkadot","False","20250408103000-1554","20250408103000","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/08/polkadot-price-nears-surge-staking-inflows-and-yields-soar/","PAGE_TITLE","True","efe1d59fd81fd930a4ae08cd1c19c2c8777217c41943beaa3b0b45651bc83077","False","True","staking","True","price","0","","True","True"
"DOT","Polkadot","False","20250411130000-450","20250411130000","insidebitcoins.com","https://insidebitcoins.com/sponsored/best-crypto-to-buy-now-april-11-sui-dexe-polkadot","PAGE_TITLE","True","0dcf95246d78fa507b225977056ee585225e55719d466d575eb068978e69c82c","True","True","crypto","False","","1","SUI","True","True"
"DOT","Polkadot","False","20250415134500-9","20250415134500","theenterpriseleader.com","https://theenterpriseleader.com/2025/04/15/polkadot-price-hits-3-66-on-exchanges-dot.html","PAGE_TITLE","True","b492a8f2d87d313968085a5db91ed3cf88ab794c5b8f9766033881eedbf293f1","True","False","","True","exchanges|price","0","","True","True"
"DOT","Polkadot","False","20250416221500-951","20250416221500","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/16/polkadot-shows-buy-signal-as-analysts-hint-at-a-rebound/","PAGE_TITLE","True","78bcdb1c2d188062b64e2ebd21b8341ce316ff7d7a8ae8193570bb50e448ad0d","True","False","","False","","0","","True","True"
"DOT","Polkadot","False","20250417113000-274","20250417113000","techcabal.com","https://techcabal.com/2025/04/17/polytope-labs-raises-over-5-million-to-scale-hyperbridge-backed-by-the-polkadot-ecosystem-fund/","PAGE_TITLE","True","7cbba98fe14679699d7a440c995ab75cbcc3bb43a77b2df52d1f6a2e8af29f8b","False","False","","False","","0","","False","False"
"DOT","Polkadot","False","20250417143000-513","20250417143000","invezz.com","https://invezz.com/news/2025/04/17/polkadot-price-prediction-as-copper-and-p2p-org-bring-dot-staking-to-institutions/","PAGE_TITLE","True","de6b9dd07d49c18f844006d2c4ade70640929521033aa4d353e9889385056fc2","False","True","staking","True","price","0","","True","True"
"DOT","Polkadot","False","20250418213000-64","20250418213000","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/18/it-could-get-ugly-fed-warning-may-hit-solana-pi-network-shiba-inu-polkadot/","PAGE_TITLE","True","45b43979a3c4d838a6496300991df32ecc55bea9da8f7b123ed8fff288eec621","True","False","","False","","2","SHIB|SOL","True","True"
"DOT","Polkadot","False","20250420233000-380","20250420233000","insidebitcoins.com","https://insidebitcoins.com/sponsored/top-crypto-gainers-today-apr-20-polkadot-waves-frax-share-jupiter","PAGE_TITLE","True","10ddb3cae8f20597bc17190b1ff16e481e7acd132d4045c5fdfe3b15ed9842a1","False","True","crypto","False","","0","","True","True"
"EOS","EOS","True","20250401120000-1007","20250401120000","stupiddope.com","https://stupiddope.com/2025/04/canon-eos-r50-v-a-compact-powerhouse-designed-for-modern-content-creators/","PAGE_TITLE","False","2e540db79f414290f5216b3592c16496dbe5cf3b70e3c1205d9b6e7c45c85d01","False","False","","False","","0","","False","False"
"EOS","EOS","True","20250401143000-1011","20250401143000","eos.org","https://eos.org/author/forrest-horton","PAGE_TITLE","False","c109147c77fc79049e405fed0d04a1f668ee62b93f36eb0a7e1cc129a266f692","False","False","","False","","0","","False","False"
"EOS","EOS","True","20250401143000-130","20250401143000","eos.org","https://eos.org/author/s-naif","PAGE_TITLE","False","c109147c77fc79049e405fed0d04a1f668ee62b93f36eb0a7e1cc129a266f692","False","False","","False","","0","","False","False"
"EOS","EOS","True","20250401143000-644","20250401143000","eos.org","https://eos.org/author/cian-wilson","PAGE_TITLE","False","c109147c77fc79049e405fed0d04a1f668ee62b93f36eb0a7e1cc129a266f692","False","False","","False","","0","","False","False"
"EOS","EOS","True","20250401143000-685","20250401143000","eos.org","https://eos.org/author/ben-black","PAGE_TITLE","False","c109147c77fc79049e405fed0d04a1f668ee62b93f36eb0a7e1cc129a266f692","False","False","","False","","0","","False","False"
"EOS","EOS","True","20250401143000-820","20250401143000","eos.org","https://eos.org/author/andrea-goltz","PAGE_TITLE","False","c109147c77fc79049e405fed0d04a1f668ee62b93f36eb0a7e1cc129a266f692","False","False","","False","","0","","False","False"
"EOS","EOS","True","20250401144500-968","20250401144500","econotimes.com","http://www.econotimes.com/Vaulta-Rising-EOS-Rebrands-Targets-Web3-Banking-Dominance-1706365","PAGE_TITLE","True","665ec28722781dbe8b73d63533c1abe90adbc2fe87b5c91fe0222d1565f48ae5","False","True","web3","False","","0","","True","True"
"EOS","EOS","True","20250401193000-1875","20250401193000","eos.org","https://eos.org/author/gvandeelen","PAGE_TITLE","False","d197bb09651a6357b0e556dd575b27d04321741776880c87d8eb5eebddbc65fd","False","False","","False","","0","","False","False"
"EOS","EOS","True","20250401193000-857","20250401193000","eos.org","https://eos.org/author/emily-dieckman","PAGE_TITLE","False","46ea35188b3c468bfe73f8cfbd3889f37d5798847cc340428da338a4a8124afc","False","False","","False","","0","","False","False"
"EOS","EOS","True","20250402044500-154","20250402044500","itwire.com","https://itwire.com/science-news/space/eos-and-one-giant-leap-australia-foundation-at-avalon-2025-announcing-space-tour-usa-2025.html","PAGE_TITLE","False","aca646631175bff6a53cf6035a3666e93c977d76f4c2483aff21b37f2951da75","False","False","","False","","0","","False","False"
"EOS","EOS","True","20250402064500-1145","20250402064500","invezz.com","https://invezz.com/news/2025/04/02/crypto-tokens-with-major-catalysts-polkadot-eos-iota-bnb/","PAGE_TITLE","True","b841e4e378b0c5aae6789f452c36a31b0d7b80755c980ed586262d3a6d208c2c","True","True","crypto","True","tokens","1","DOT","True","True"
"EOS","EOS","True","20250402103000-584","20250402103000","coinspeaker.com","https://www.coinspeaker.com/eos-jumps-20-percent-amid-stagnant-market/","PAGE_TITLE","False","2261d589fc47e70cb6b2178b603bdd6efbe49e7c0aada39ad3e27cc471a1acb6","True","False","","False","","0","","True","True"
"FET","Artificial Superintelligence Alliance","False","20250413173000-535","20250413173000","insidebitcoins.com","https://insidebitcoins.com/sponsored/next-cryptocurrency-to-explode-13-april-aioz-network-story-floki","ALLNAMES|V2ORGANIZATIONS","True","62ad556d526c9d63df63256a2813f7f67611d055c91d018aa17bb9c866912d9a","False","True","cryptocurrency","False","","0","","True","True"
"FET","Artificial Superintelligence Alliance","False","20250414233000-1499","20250414233000","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/crypto-ai-tokens-to-watch-after-nvidias-and-openais-latest-moves-rndr-icp-and-sei-price-analysis-202504141929","ALLNAMES|V2ORGANIZATIONS","True","f2310c0504fce1c008ac752d4e0ed565f8a2effcb9171bec7c1ccade66724210","False","True","crypto","True","price|tokens","0","","True","True"
